f3-f4,70:f9:6d:c3:13:e0,301wifi,-78,1528709757.053000,1528709752.186000,13690.058434
f3-f4,70:f9:6d:c1:40:20,301wifi,-75,1528709757.053000,1528709752.186000,13690.058280
f3-f4,70:f9:6d:c0:af:50,301wifi,-65,1528709757.053000,1528709752.186000,13690.058030
f3-f4,02:1a:11:fe:b3:00,HUAWEI P10 Plus,-75,1528709757.053000,1528709752.186000,13690.058393
f3-f4,8c:25:05:ac:29:df,TRT-AL00A,-74,1528709757.053000,1528709752.186000,13690.058373
f3-f4,00:01:7a:76:e4:54,,-82,1528709757.053000,1528709752.186000,13690.058855
f3-f4,00:01:7a:76:e4:52,,-85,1528709757.053000,1528709752.186000,13690.064663
f3-f4,06:69:6c:84:7a:1e,,-83,1528709757.053000,1528709752.186000,13690.064672
f3-f4,70:f9:6d:c0:aa:10,XMZYL-link,-84,1528709757.053000,1528709752.186000,13690.064692
f3-f4,74:25:8a:97:2d:40,301wifi,-66,1528709757.053000,1528709752.186000,13690.058049
f3-f4,70:f9:6d:c3:20:90,301wifi,-60,1528709757.053000,1528709752.186000,13690.057984
f3-f4,70:f9:6d:c1:32:80,301wifi,-72,1528709757.053000,1528709752.186000,13690.058237
f3-f4,70:f9:6d:b0:24:20,301wifi,-73,1528709757.053000,1528709752.186000,13690.058259
f3-f4,74:25:8a:97:2d:50,301wifi,-67,1528709757.053000,1528709752.186000,13690.058146
f3-f4,70:f9:6d:bb:26:d0,301wifi,-67,1528709757.053000,1528709752.186000,13690.058123
f3-f4,70:f9:6d:c3:22:e0,301wifi,-67,1528709757.053000,1528709752.186000,13690.058071
f3-f4,70:f9:6d:bb:26:c0,301wifi,-76,1528709757.053000,1528709752.186000,13690.058413
f3-f4,70:f9:6d:bb:2f:20,301wifi,-75,1528709757.053000,1528709752.186000,13690.058303
f3-f4,70:f9:6d:c1:97:a0,301wifi,-79,1528709757.053000,1528709752.186000,13690.058456
f3-f4,70:f9:6d:c1:32:90,301wifi,-73,1528709757.053000,1528709752.186000,13690.058348
f3-f4,70:f9:6d:b3:71:40,301wifi,-83,1528709757.053000,1528709752.186000,13690.064638
f3-f4,0c:da:41:08:64:40,301wifi,-83,1528709757.053000,1528709752.186000,13690.064627
f3-f4,74:25:8a:59:ff:40,301wifi,-86,1528709757.053000,1528709752.186000,13690.064701
f3-f4,00:ec:0a:ec:b0:d1,1,-70,1528709757.053000,1528709752.186000,13690.058167
f3-f4,5c:ff:ff:57:b9:e3,YunosAP,-78,1528709757.053000,1528709752.186000,13690.058832
