index,time,x,y,地磁Y,地磁Z,磁偏角,气压,步长,单步转动角,偏航角,俯仰角,滚转角
3547,13729.26,118.201589300881,-44.0054602222082,14.427400426786,-43.382359846604,-1.24973855407207,989.486206,0.122793651937643,-0.037987440636164,-2.738336,-0.127223,0.000508
3585,13729.73,118.204787572958,-44.1847307242525,14.458813481304,-43.117921102319,-1.24724816144582,989.484192,0.179299029131516,-0.0288475933623314,-2.807622,-0.136917,-0.009958
3618,13730.13,118.203702951546,-44.294478099368,14.482806794381,-43.456113835322,-1.24909888521277,989.46637,0.109752734582494,-0.0277211589575411,-2.824814,-0.144279,-0.004361
3650,13730.53,118.200038969385,-44.4404899717002,14.817041794071,-43.378444392694,-1.24164567695901,989.460632,0.146057836582765,-0.0152058926668868,-2.989746,-0.13051,0.021698
3675,13730.84,118.193798577578,-44.5895754017026,14.638627111504,-43.694457809726,-1.24752628080774,989.442017,0.149215977458608,-0.0167449418749597,-2.89312,-0.125993,0.017639
3703,13731.18,118.188649823854,-44.7302907460586,15.076810775799,-44.097134451009,-1.24135567760513,989.436401,0.140809508919363,0.00525986763588024,-2.947312,-0.121227,0.012434
3764,13731.93,118.223325043277,-45.2978008982073,14.53012332082,-42.862244608932,-1.24395818812704,989.397156,0.568568503905944,0.0975982864794502,-2.977982,-0.081244,0.022054
3808,13732.48,118.268653061361,-45.8295702857903,13.174813597935,-42.073837009882,-1.26733256753442,989.383118,0.533697771021964,0.0240096899922979,-2.915344,-0.071629,0.000661
3849,13732.98,118.267529952583,-46.054477465105,12.036378153049,-39.180091039735,-1.27274125899017,989.367004,0.22490998350593,-0.0900280528313366,-2.767111,-0.084454,-0.025434
3907,13733.7,118.252027006902,-46.6132861335654,9.731272062201,-37.525431841053,-1.31706089480987,989.356201,0.559023675054343,-0.0227421236825175,-2.646721,-0.065925,-0.028127
3961,13734.36,118.255830919798,-46.8625255061182,6.961493163624,-37.098101759883,-1.38530258016999,989.328857,0.249268398686708,0.0429966386010921,-2.931142,-0.085945,-0.015712
4018,13735.07,118.273597441153,-47.0828693996567,5.255677990841,-35.98380080074,-1.42576504438176,989.310425,0.221058998235265,0.0651959173640177,2.857368,-0.095901,0.007253
4068,13735.68,118.287670355101,-47.3369021843566,5.596542210424,-36.106538006759,-1.41701924722565,989.294678,0.254422291887716,-0.0251153635151277,3.038616,-0.085143,-0.009639
4115,13736.26,118.308078998919,-47.8689809184378,4.818928862463,-36.065663766392,-1.43796764397646,989.2948,0.532469991646389,-0.0170038134317711,-2.950127,-0.049714,-0.013537
4179,13737.05,118.320976824418,-48.4512003666794,4.415248643492,-37.565101174343,-1.45379720738881,989.262634,0.582362292575125,-0.0161884057102283,-2.219585,-0.074791,-0.010344
4220,13737.56,118.326408424931,-48.6483825341941,5.60387529277,-39.1295600993,-1.42855020894335,989.252136,0.197256963045474,0.00538990355552468,-1.95642,-0.074572,0.012624
4265,13738.11,118.33304947074,-48.8734213767675,6.283287442762,-40.294783077233,-1.41610901997773,989.241699,0.225136812085931,0.00196296229282443,-1.867374,-0.06045,0.018064
4316,13738.74,118.346700207069,-49.3984441383618,5.209122451679,-42.150085016587,-1.44783470676834,989.215759,0.525200193063935,-0.00350768354612957,-1.754113,-0.053859,0.016924
4354,13739.21,118.352753930672,-49.5942166425688,4.91138460857,-43.30737487815,-1.45787121733719,989.20874,0.19586607917906,0.00491796719213842,-2.008004,-0.064515,0.018195
4420,13740.03,118.356693470477,-50.1740159683199,7.278739971608,-45.950123974839,-1.4136964129495,989.203735,0.579812709515093,-0.0241178296604012,-2.501684,-0.070639,0.006304
4450,13740.4,118.356867239871,-50.339924573138,9.130096018327,-46.138220234652,-1.37543452991621,989.195129,0.165908695819417,-0.00574717647952948,-2.624944,-0.060581,0.005983
4483,13740.8,118.352248861428,-50.5105381588452,12.232191414385,-45.739624387065,-1.30948052405937,989.170288,0.170676082235643,-0.0281100014548642,-2.7059,-0.074592,-0.001784
4508,13741.11,118.348389705013,-50.6209942760141,13.508397246755,-45.810977348089,-1.28405027738141,989.164185,0.110523512920363,-0.00786154000858388,-2.756073,-0.072832,-0.003286
