301F5_F5-F7,22:47:da:27:63:e4,÷©÷Î0916,-43,1528451572.408000,1528451567.465000,2526.105511
301F5_F5-F7,70:f9:6d:b0:24:20,301wifi,-80,1528451572.408000,1528451567.465000,2450.142298
301F5_F5-F7,70:f9:6d:bb:26:c0,301wifi,-76,1528451572.408000,1528451567.465000,2450.142242
301F5_F5-F7,70:f9:6d:bb:2f:30,301wifi,-87,1528451572.408000,1528451567.465000,2526.106942
301F5_F5-F7,70:f9:6d:c1:32:80,301wifi,-74,1528451572.408000,1528451567.465000,2450.142131
301F5_F5-F7,10:44:00:45:3c:ae,HUAWEI-3CAE,-78,1528451572.408000,1528451567.465000,2450.142336
301F5_F5-F7,70:f9:6d:c1:40:20,301wifi,-76,1528451572.408000,1528451567.465000,2450.142219
301F5_F5-F7,70:f9:6d:c1:1b:b0,301wifi,-67,1528451572.408000,1528451567.465000,2450.142085
301F5_F5-F7,d8:c7:71:d5:d7:d2,Honor 9,-81,1528451572.408000,1528451567.465000,2383.174403
301F5_F5-F7,70:f9:6d:c1:1c:30,XMZYL-link,-63,1528451572.408000,1528451567.465000,2526.106276
301F5_F5-F7,70:f9:6d:c1:1e:20,301wifi,-81,1528451572.408000,1528451567.465000,2495.987665
301F5_F5-F7,70:f9:6d:bb:26:30,301wifi,-57,1528451572.408000,1528451567.465000,2450.141986
301F5_F5-F7,70:f9:6d:c1:1e:30,301wifi,-75,1528451572.408000,1528451567.465000,2526.106640
301F5_F5-F7,70:f9:6d:bb:26:d0,301wifi,-81,1528451572.408000,1528451567.465000,2378.366195
301F5_F5-F7,70:f9:6d:c1:3f:f0,301wifi,-81,1528451572.408000,1528451567.465000,2378.366188
301F5_F5-F7,30:fc:68:bb:52:d3,301xinkang,-90,1528451572.408000,1528451567.465000,2383.174463
301F5_F5-F7,70:f9:6d:c1:3e:f0,XMZYL-link,-84,1528451572.408000,1528451567.465000,2450.142490
301F5_F5-F7,cc:81:da:0b:2a:98,yue_zy,-95,1528451572.408000,1528451567.465000,2450.142565
301F5_F5-F7,70:f9:6d:ba:51:50,301wifi,-75,1528451572.408000,1528451567.465000,2526.106675
301F5_F5-F7,70:f9:6d:c1:9a:90,301wifi,-85,1528451572.408000,1528451567.465000,2450.142540
301F5_F5-F7,48:7d:2e:c0:db:f4,TP-LINK_DBF4_JQR,-57,1528451572.408000,1528451567.465000,2495.987553
301F5_F5-F7,70:f9:6d:c1:43:c0,301wifi,-82,1528451572.408000,1528451567.465000,2450.142388
301F5_F5-F7,70:f9:6d:c1:9a:80,301wifi,-84,1528451572.408000,1528451567.465000,2450.142436
301F5_F5-F7,70:f9:6d:bb:31:70,301wifi,-65,1528451572.408000,1528451567.465000,2456.270047
301F5_F5-F7,0c:da:41:20:6f:60,301wifi,-62,1528451572.408000,1528451567.465000,2526.105613
301F5_F5-F7,70:f9:6d:c1:0f:40,301wifi,-68,1528451572.408000,1528451567.465000,2526.106479
301F5_F5-F7,0c:da:41:20:6f:70,301wifi,-61,1528451572.408000,1528451567.465000,2526.106236
301F5_F5-F7,0c:da:41:1f:2c:e0,301wifi,-56,1528451572.408000,1528451567.465000,2526.105568
301F5_F5-F7,70:f9:6d:c1:0f:50,301wifi,-70,1528451572.408000,1528451567.465000,2526.106568
301F5_F5-F7,0c:da:41:1f:2c:f0,301wifi,-66,1528451572.408000,1528451567.465000,2526.106530
301F5_F5-F7,70:f9:6d:bb:31:60,301wifi,-84,1528451572.408000,1528451567.465000,2526.106838
301F5_F5-F7,70:f9:6d:c1:43:d0,301wifi,-85,1528451572.408000,1528451567.465000,2526.106875
301F5_F5-F7,70:f9:6d:c3:19:90,301wifi,-86,1528451572.408000,1528451567.465000,2526.106910
301F5_F5-F7,92:a6:df:10:41:19,yshz,-70,1528451572.408000,1528451567.465000,2526.106603
301F5_F5-F7,28:6c:07:5a:1c:13,iflytek_robot_0045,-89,1528451572.408000,1528451567.465000,2526.106975
301F5_F5-F7,70:f9:6d:bb:5c:60,301wifi,-77,1528451572.408000,1528451567.465000,2526.106714
301F5_F5-F7,70:f9:6d:ba:51:40,301wifi,-80,1528451572.408000,1528451567.465000,2526.106761
301F5_F5-F7,70:f9:6d:c2:e6:b0,301wifi,-80,1528451572.408000,1528451567.465000,2526.106800
301F5_F5-F7,22:47:da:27:63:e4,÷©÷Î0916,-33,1528451577.254000,1528451572.428000,2531.012206
301F5_F5-F7,70:f9:6d:bb:2f:30,301wifi,-87,1528451577.254000,1528451572.428000,2531.012591
301F5_F5-F7,70:f9:6d:c1:32:80,301wifi,-83,1528451577.254000,1528451572.428000,2531.012531
301F5_F5-F7,70:f9:6d:c1:1c:30,XMZYL-link,-72,1528451577.254000,1528451572.428000,2531.012320
301F5_F5-F7,70:f9:6d:c1:1e:30,301wifi,-75,1528451577.254000,1528451572.428000,2531.012336
301F5_F5-F7,70:f9:6d:ba:51:50,301wifi,-79,1528451577.254000,1528451572.428000,2531.012498
301F5_F5-F7,0c:da:41:20:6f:60,301wifi,-63,1528451577.254000,1528451572.428000,2531.012273
301F5_F5-F7,70:f9:6d:c1:0f:40,301wifi,-71,1528451577.254000,1528451572.428000,2531.012305
301F5_F5-F7,0c:da:41:20:6f:70,301wifi,-69,1528451577.254000,1528451572.428000,2531.012289
301F5_F5-F7,0c:da:41:1f:2c:e0,301wifi,-56,1528451577.254000,1528451572.428000,2531.012240
301F5_F5-F7,70:f9:6d:c1:0f:50,301wifi,-75,1528451577.254000,1528451572.428000,2531.012355
