0,0,0,0.206402,0,1
0.101999,0.656653,0.664528,0.159336,-0.0470656,2
0.26715,1.42805,0.788875,0.216146,0.0568099,3
0.367242,2.12397,0.703089,0.148082,-0.0680642,4
0.452964,2.86806,0.749008,0.119934,-0.028148,5
0.523044,3.67201,0.806995,0.0921862,-0.0277478,6
0.597429,4.43177,0.763392,0.102832,0.0106457,7
0.648363,5.21537,0.785254,0.0701436,-0.0326883,8
0.754274,6.01268,0.804317,0.137298,0.0671541,9
0.811379,6.75444,0.743959,0.0820705,-0.0552272,10
0.897922,7.4734,0.724142,0.125033,0.0429624,11
0.956157,8.2937,0.822365,0.0761093,-0.0489236,12
1.04657,9.09621,0.807592,0.117428,0.0413186,13
1.08037,9.85253,0.757077,0.0499,-0.0675279,14
1.15891,10.5849,0.736522,0.112064,0.0621644,15
1.18462,11.3675,0.783107,0.0380818,-0.0739826,16
1.21518,12.1726,0.80566,0.043178,0.00509617,17
1.21985,12.9892,0.816623,0.01095,-0.032228,18
1.27026,13.7533,0.765766,0.0711176,0.0601676,19
1.30458,14.5222,0.769621,0.0498433,-0.0212743,20
1.36314,15.2637,0.743833,0.0840352,0.034192,21
1.36611,16.0172,0.753446,0.00918134,-0.0748539,22
1.41907,16.7759,0.760613,0.0749279,0.0657465,23
1.43682,17.5692,0.793479,0.0276017,-0.0473261,24
1.51009,18.3772,0.811269,0.0956728,0.068071,25
1.51086,19.1197,0.742576,0.00628003,-0.0893927,26
1.5761,19.8956,0.778569,0.0891192,0.0828391,27
1.63565,20.6925,0.799207,0.079815,-0.00930414,28
1.74519,21.3617,0.678085,0.167496,0.0876805,29
1.85095,22.0777,0.723705,0.151905,-0.0155909,30
2.027,22.8878,0.829061,0.219211,0.0673064,31
2.20297,23.6402,0.772684,0.234994,0.0157833,32
2.3894,24.4475,0.828579,0.232177,-0.00281695,33
2.53808,25.1821,0.74945,0.204947,-0.0272305,34
2.72006,25.9448,0.784102,0.239457,0.0345098,35
2.86541,26.6915,0.760739,0.197486,-0.0419706,36
3.06638,27.479,0.812742,0.255101,0.0576145,37
3.21968,28.1811,0.718602,0.220209,-0.034892,38
3.40188,28.8618,0.704715,0.266753,0.0465447,39
3.57875,29.6288,0.787153,0.231874,-0.0348795,40
3.78625,30.3533,0.753603,0.284173,0.0522995,41
3.95779,31.0137,0.682344,0.25937,-0.0248038,42
4.15383,31.7553,0.767004,0.263692,0.00432204,43
4.31125,32.4747,0.736466,0.220651,-0.0430402,44
4.51599,33.2458,0.797779,0.264774,0.0441227,45
4.67768,33.9841,0.755857,0.220825,-0.0439489,46
4.87252,34.7279,0.768888,0.261425,0.0405997,47
5.02015,35.5147,0.800535,0.190717,-0.0707077,48
5.20177,36.2294,0.737423,0.254087,0.0633701,49
5.36436,37.0372,0.823923,0.203875,-0.0502119,50
5.57325,37.815,0.805443,0.267579,0.0637032,51
5.73179,38.5792,0.780453,0.209801,-0.0577774,52
5.94423,39.319,0.769635,0.284892,0.0750909,53
6.13481,40.0596,0.764774,0.257095,-0.027797,54
6.33189,40.7882,0.754799,0.269395,0.0122995,55
6.47157,41.5438,0.768332,0.188047,-0.0813476,56
6.6595,42.2867,0.766314,0.253,0.0649531,57
6.78611,43.0329,0.756901,0.173301,-0.0796991,58
6.96294,43.8229,0.809508,0.225458,0.0521565,59
7.10002,44.6053,0.794383,0.178661,-0.0467963,60
7.29203,45.4089,0.826239,0.239774,0.061113,61
7.43141,46.1379,0.742128,0.194173,-0.0456008,62
7.64479,46.9428,0.832745,0.264361,0.0701873,63
7.77283,47.6853,0.753477,0.175996,-0.0883648,64
7.96755,48.5131,0.850372,0.236268,0.0602726,65
8.06608,49.2202,0.713935,0.143689,-0.0925792,66
8.2193,49.9971,0.791872,0.199948,0.0562585,67
8.36445,50.773,0.78939,0.190167,-0.00978035,68
8.54372,51.4993,0.748035,0.247247,0.05708,69
8.70938,52.2801,0.798206,0.214296,-0.0329515,70
8.87879,52.9855,0.725455,0.240938,0.0266426,71
9.10526,53.8101,0.8551,0.273284,0.0323459,72
9.34065,54.5261,0.753752,0.322836,0.0495512,73
9.52144,55.2126,0.709831,0.262763,-0.0600726,74
9.70446,55.965,0.774342,0.243846,-0.018917,75
9.82202,56.7187,0.762816,0.159974,-0.0838722,76
9.96754,57.4354,0.731395,0.205527,0.0455529,77
10.0729,58.2516,0.82297,0.133631,-0.071896,78
10.1712,58.9936,0.748496,0.136896,0.00326514,79
10.2109,59.7439,0.751331,0.0581096,-0.0787861,80
10.3048,60.5311,0.792755,0.123951,0.065841,81
10.3841,61.3246,0.797471,0.10483,-0.0191203,82
10.5056,62.0542,0.739669,0.17027,0.0654395,83
10.5685,62.82,0.768317,0.0872824,-0.0829873,84
10.6773,63.5955,0.783106,0.144599,0.0573167,85
10.6883,64.3079,0.712525,0.0206206,-0.123979,86
10.4804,65.1445,0.861979,-0.238369,-0.25899,87
10.4804,65.1445,0,-1.35692,-1.11855,88
9.68455,65.3078,0.812427,-1.3631,-0.00617409,89
8.84826,65.5514,0.871027,-1.28217,0.080932,90
8.24664,65.7196,0.62471,-1.29287,-0.0107039,91
8.24664,65.7196,0,-1.28433,0.00853624,92
8.24664,65.7196,0,-1.1923,0.0920366,93
8.24664,65.7196,0,-1.21578,-0.0234843,94
7.53936,66.0744,0.791272,-1.10062,0.115159,95
6.98581,66.6463,0.795942,-0.763835,0.336786,96
6.76765,67.2165,0.610437,-0.360219,0.403617,97
6.38445,67.8708,0.758336,-0.524523,-0.164305,98
6.01307,68.5161,0.744472,-0.517026,0.00749743,99
5.56097,69.1772,0.800894,-0.594594,-0.077568,100
5.17229,69.831,0.760648,-0.531082,0.0635123,101
4.74637,70.5052,0.797459,-0.55821,-0.0271288,102
4.35219,71.1543,0.759417,-0.540506,0.0177047,103
3.94141,71.784,0.751816,-0.572812,-0.0323063,104
3.57779,72.4327,0.743703,-0.505626,0.0671861,105
3.14772,73.1316,0.820575,-0.546425,-0.0407995,106
2.78746,73.803,0.761973,-0.487236,0.0591891,107
2.39655,74.4108,0.722688,-0.566276,-0.0790396,108
2.04193,75.0691,0.747669,-0.488934,0.077342,109
1.65151,75.752,0.786708,-0.514067,-0.0251329,110
1.30597,76.4253,0.756777,-0.468923,0.045144,111
0.960575,77.0315,0.697663,-0.512688,-0.0437656,112
0.610543,77.7822,0.828298,-0.431068,0.0816208,113
0.246312,78.5471,0.847198,-0.439172,-0.00810479,114
-0.0253795,79.2342,0.738837,-0.37133,0.0678428,115
-0.341282,79.9688,0.7997,-0.40086,-0.0295307,116
-0.567112,80.6661,0.732957,-0.307967,0.0928928,117
-0.769979,81.3593,0.722195,-0.2795,0.0284679,118
-0.614737,82.0689,0.72646,0.220594,0.500093,119
-0.433949,82.8223,0.774746,0.240758,0.020164,120
-0.261941,83.5944,0.791075,0.224423,-0.0163343,121
-0.147408,84.3508,0.764955,0.155526,-0.0688974,122
0.0133837,85.0793,0.746097,0.22245,0.0669244,123
0.147041,85.851,0.783109,0.176751,-0.0456994,124
0.29836,86.6393,0.802754,0.19487,0.0181189,125
0.426252,87.424,0.795018,0.166805,-0.028065,126
0.566517,88.1449,0.734457,0.197395,0.0305901,127
0.672388,88.8827,0.745358,0.147758,-0.0496371,128
0.813936,89.5884,0.719694,0.203204,0.0554461,129
0.923771,90.3342,0.753886,0.151449,-0.0517554,130
1.07719,91.0899,0.771152,0.205516,0.0540678,131
1.19256,91.808,0.727244,0.164551,-0.0409657,132
1.35477,92.5501,0.759645,0.220433,0.0558819,133
1.47376,93.2756,0.735224,0.167796,-0.052637,134
1.65592,94.0442,0.789905,0.237937,0.0701412,135
1.80005,94.7812,0.750907,0.198378,-0.0395592,136
1.97647,95.5797,0.817729,0.222682,0.0243045,137
2.09743,96.377,0.80649,0.15579,-0.0668916,138
2.19359,97.1228,0.75199,0.133462,-0.0223288,139
2.21007,97.946,0.823313,0.0252535,-0.108208,140
2.26523,98.6873,0.743321,0.0795058,0.0542523,141
2.25386,99.3923,0.705145,-0.010888,-0.0903938,142
2.27997,100.137,0.745199,0.040291,0.051179,143
2.26864,100.912,0.775186,-0.00938149,-0.0496725,144
2.31685,101.657,0.746718,0.0698448,0.0792263,145
2.3098,102.415,0.757313,-0.00408385,-0.0739287,146
2.40344,103.142,0.733868,0.133186,0.13727,147
2.58426,103.871,0.751043,0.248381,0.115195,148
2.82534,104.593,0.760503,0.327805,0.0794245,149
3.02662,105.335,0.769446,0.269903,-0.0579026,150
3.24555,106.065,0.761381,0.296906,0.0270035,151
3.38097,106.811,0.759051,0.184592,-0.112314,152
3.55901,107.567,0.776195,0.236671,0.0520782,153
3.70352,108.294,0.740905,0.201549,-0.0351218,154
3.91824,109.094,0.828325,0.267451,0.0659026,155
4.09292,109.846,0.772308,0.233394,-0.0340575,156
4.3329,110.681,0.868757,0.285104,0.0517101,157
4.42747,111.405,0.730564,0.135054,-0.15005,158
4.45373,112.087,0.681917,0.043742,-0.0913117,159
3.9471,112.546,0.683859,-0.829079,-0.872821,160
3.18098,113.07,0.92809,-0.965814,-0.136735,161
2.57419,113.361,0.672812,-1.11886,-0.153044,162
1.88079,113.685,0.76542,-1.12828,-0.00942499,163
1.16543,114.013,0.786931,-1.13574,-0.00745803,164
0.473646,114.337,0.764181,-1.12677,0.00897155,165
-0.245679,114.585,0.76088,-1.23354,-0.106769,166
-0.926455,114.857,0.733055,-1.18561,0.0479269,167
-1.62165,115.094,0.734385,-1.23739,-0.0517822,168
-2.33313,115.384,0.768194,-1.17891,0.0584876,169
-3.01277,115.582,0.708156,-1.28082,-0.10191,170
