-9.40906,-13.3487,0.551623,1.65359,0.065657,7.3533,-29.2555,-33.7951,55,34.612
-8.81673,-13.309,0.593654,1.50398,-0.14961,0.676814,-27.3038,-33.514,56,35.138
-8.24772,-13.3136,0.569028,1.5788,0.0748202,-0.596824,-26.4788,-35.4318,57,35.748
-7.65667,-13.2636,0.59316,1.48639,-0.092412,-2.75478,-27.8419,-35.2764,58,36.334
-7.06946,-13.2905,0.587837,1.61668,0.130299,1.76811,-28.286,-37.0465,59,36.923
-6.42964,-13.2187,0.643826,1.45907,-0.157614,-1.50395,-29.1816,-37.2596,60,37.47
-5.8544,-13.2307,0.575371,1.59152,0.132451,2.48523,-28.3304,-38.9417,61,38.1
-5.16453,-13.1705,0.692489,1.48375,-0.107771,1.14967,-27.3474,-41.8984,62,38.604
-4.59213,-13.194,0.57288,1.61192,0.128166,1.27006,-27.328,-46.3281,63,39.23
-3.98657,-13.1459,0.607472,1.49154,-0.120379,-1.66283,-26.8672,-50.2896,64,39.821
-3.42622,-13.1523,0.560389,1.58213,0.0905959,-0.384038,-24.6168,-52.871,65,40.406
-2.79885,-13.1059,0.629082,1.49699,-0.0851407,0.0426038,-27.4478,-51.6239,66,40.973
-2.24704,-13.1336,0.552507,1.62106,0.12407,6.41311,-27.2383,-49.514,67,41.606
-1.60045,-13.0728,0.64944,1.477,-0.144064,2.46826,-31.4919,-46.1806,68,42.129
-1.02806,-13.1047,0.573279,1.62653,0.149528,8.91772,-30.5007,-45.4008,69,42.798
-0.394488,-13.0372,0.63716,1.46466,-0.161865,0.135115,-32.5262,-44.3551,70,43.346
0.245666,-13.0803,0.641601,1.63795,0.173293,8.62106,-31.1216,-43.5544,71,43.911
0.893145,-13.0058,0.651746,1.45629,-0.181662,-0.858911,-34.6377,-41.6232,72,44.458
1.46437,-13.0041,0.571232,1.56773,0.111438,6.36946,-36.5276,-41.3361,73,45.045
2.08686,-12.9373,0.62605,1.46398,-0.103755,3.17906,-42.1969,-41.0021,74,45.614
2.67396,-12.9269,0.587201,1.55299,0.089013,7.11833,-42.913,-42.0701,75,46.243
3.3397,-12.8095,0.675998,1.39633,-0.156656,-0.99603,-46.9362,-42.406,76,46.788
3.92573,-12.7903,0.586348,1.53789,0.14156,9.86052,-42.5168,-40.4903,77,47.396
4.57597,-12.7087,0.655335,1.44602,-0.0918684,3.1875,-41.5607,-38.1157,78,47.922
5.16323,-12.7204,0.587374,1.59066,0.144636,8.66271,-36.7444,-36.1419,79,48.531
5.78598,-12.6463,0.627135,1.45243,-0.138228,-2.35424,-36.2003,-38.0056,80,49.077
6.35746,-12.6576,0.571593,1.59059,0.138157,4.5914,-33.5865,-39.7061,81,49.704
7.03274,-12.5952,0.678169,1.4786,-0.111991,-0.352504,-34.0351,-40.5643,82,50.214
7.60031,-12.5924,0.567574,1.56581,0.0872127,1.22083,-28.2362,-43.6897,83,50.859
8.19471,-12.4998,0.601562,1.41629,-0.149517,-0.575868,-31.6676,-42.7113,84,51.407
8.80692,-12.5075,0.612258,1.58341,0.16712,6.8298,-28.1073,-43.5249,85,51.995
9.46281,-12.3735,0.66944,1.36924,-0.214173,1.88068,-32.2825,-41.5642,86,52.501
10.0222,-12.3479,0.55995,1.52507,0.155826,5.72175,-27.5092,-43.1663,87,53.112
10.6197,-12.2542,0.60479,1.41529,-0.109779,2.63104,-28.7806,-43.1982,88,53.655
11.1788,-12.2722,0.559458,1.60296,0.187676,10.9223,-25.0405,-42.9576,89,54.305
11.815,-12.1728,0.643863,1.41585,-0.187109,5.58502,-30.9007,-39.975,90,54.832
12.4156,-12.1912,0.6009,1.60134,0.185487,7.79039,-27.463,-41.4201,91,55.437
13.0182,-12.1195,0.606872,1.45241,-0.148928,2.30623,-34.6557,-39.734,92,56.025
13.6219,-12.1295,0.60375,1.58727,0.134859,7.99332,-30.4167,-43.7853,93,56.633
14.2214,-12.0331,0.60719,1.41149,-0.175783,2.37723,-31.9105,-42.9849,94,57.16
14.8289,-12.0664,0.608404,1.62549,0.214001,10.0965,-24.1181,-43.7049,95,57.748
15.4541,-11.9729,0.632143,1.42233,-0.203158,1.89369,-24.3794,-44.0135,96,58.299
16.0257,-12.0004,0.572243,1.6189,0.196565,2.06962,-18.7673,-45.9794,97,58.922
16.6434,-11.9277,0.62196,1.45362,-0.165274,-1.35027,-21.9464,-45.9198,98,59.49
17.2315,-11.9257,0.588138,1.56739,0.113769,1.93236,-22.2918,-48.5502,99,60.097
17.9013,-11.7796,0.685538,1.35608,-0.211317,0.0704,-24.6695,-49.0615,100,60.603
18.7007,-11.6782,0.805817,1.44454,0.0884621,3.77666,-23.408,-48.8549,101,60.948
19.4665,-11.6189,0.768139,1.49353,0.0489922,6.02386,-25.3159,-47.0964,102,61.354
19.917,-11.4463,0.482385,1.20502,-0.288512,-6.09671,-20.3759,-50.236,103,62.041
19.917,-11.4463,0,0.0932521,-1.11177,-9.02793,17.9914,-50.0835,104,63.196
19.9122,-10.903,0.543355,-0.00891729,-0.102169,-8.33871,14.2441,-49.2396,105,63.845
19.9246,-10.3891,0.51406,0.0242855,0.0332028,-10.1589,9.77515,-45.2774,106,64.534
19.8633,-9.81309,0.579251,-0.106088,-0.130373,-9.18914,8.87101,-37.9753,107,65.141
19.9037,-9.22933,0.585156,0.0690043,0.175092,-11.1987,7.88895,-29.4179,108,65.75
19.8156,-8.64249,0.593412,-0.148957,-0.217961,-10.9279,10.7654,-28.0352,109,66.318
19.8573,-8.08042,0.563618,0.0741165,0.223074,-15.5802,7.27502,-31.6451,110,66.966
19.9073,-7.44076,0.641605,0.0778955,0.00377897,-17.9527,5.17333,-33.7791,111,67.535
20.1043,-6.87873,0.59557,0.337218,0.259323,-20.5173,-3.0143,-34.96,112,68.16
20.2897,-6.29318,0.614202,0.306608,-0.0306102,-24.0246,-0.459795,-36.9177,113,68.713
20.5809,-5.81364,0.561012,0.545691,0.239083,-29.1748,-6.32931,-40.5289,114,69.336
20.8064,-5.26911,0.589407,0.392743,-0.152948,-29.0119,8.6036,-39.7552,115,69.923
21.0728,-4.71616,0.613779,0.448974,0.0562311,-25.6174,10.3247,-41.554,116,70.511
21.2483,-4.10732,0.633618,0.280548,-0.168426,-19.171,17.0305,-43.0467,117,71.065
21.4592,-3.58824,0.560283,0.385932,0.105384,-19.7487,11.8841,-43.0603,118,71.686
21.55,-2.95941,0.635357,0.143412,-0.242519,-14.0057,19.081,-44.5306,119,72.211
21.6859,-2.47772,0.50049,0.275005,0.131592,-18.0698,17.4245,-43.0519,120,72.88
21.8194,-1.89092,0.601804,0.223748,-0.0512572,-18.6214,13.9779,-42.3351,121,73.427
22.1027,-1.37598,0.587696,0.502862,0.279115,-19.3056,5.19582,-40.907,122,74.036
22.2942,-0.811102,0.596463,0.326898,-0.175964,-18.8046,3.78574,-37.4495,123,74.584
22.5155,-0.257764,0.595971,0.380535,0.0536374,-21.2201,5.22448,-36.3555,124,75.22
22.6179,0.367872,0.633948,0.16212,-0.218415,-23.9078,11.7541,-35.5569,125,75.759
22.7861,0.900743,0.558804,0.305846,0.143726,-25.8002,5.06845,-36.8465,126,76.393
22.8787,1.52722,0.633286,0.146768,-0.159078,-24.8288,5.19757,-34.9413,127,76.953
23.0165,2.08072,0.570382,0.243872,0.0971044,-26.4248,-1.76673,-32.1822,128,77.541
23.0498,2.68473,0.604926,0.0551575,-0.188715,-27.4143,1.32466,-27.1949,129,78.128
23.1506,3.24808,0.572287,0.17696,0.121803,-28.7424,-5.43489,-23.9211,130,78.735
23.1351,3.82708,0.579209,-0.0266049,-0.203565,-25.2024,3.75855,-20.9059,131,79.345
23.1524,4.43145,0.604617,0.0286026,0.0552075,-19.2329,2.27947,-24.8373,132,79.992
22.9448,4.98439,0.590644,-0.359261,-0.387864,-13.6679,8.87948,-26.8484,133,80.565
22.8259,5.45662,0.486972,-0.246656,0.112606,-9.95504,11.2253,-26.1403,134,81.327
22.4451,6.06317,0.716157,-0.560587,-0.313932,-5.07607,13.3614,-26.864,135,81.652
21.8478,6.32265,0.651239,-1.16098,-0.600389,2.97063,10.4606,-28.7497,136,82.057
21.1601,6.31176,0.68778,-1.58664,-0.425658,9.20886,4.75825,-28.9498,137,82.462
20.6485,6.23331,0.517582,-1.72295,-0.136317,8.28007,5.78491,-30.1625,138,83.172
20.0625,6.22392,0.58608,-1.58681,0.136139,8.09239,6.16616,-32.7364,139,83.779
19.5051,6.13425,0.564591,-1.73029,-0.143479,4.00666,9.23569,-33.2028,140,84.388
18.9347,6.14251,0.570478,-1.55633,0.173966,-2.34035,10.6629,-33.8779,141,84.976
18.3031,6.09901,0.633018,-1.63957,-0.0832443,-0.623397,7.92455,-34.3921,142,85.504
17.7354,6.07855,0.568131,-1.60681,0.0327637,-1.41397,6.4106,-34.321,143,86.129
17.1206,5.99288,0.620731,-1.70925,-0.102444,0.0488456,4.13465,-35.4101,144,86.698
16.5531,6.02143,0.568184,-1.52054,0.18871,0.831951,-0.327352,-34.6348,145,87.347
15.8973,5.96367,0.658361,-1.65863,-0.138091,0.326067,-2.08303,-33.7763,146,87.873
15.311,5.95778,0.58631,-1.58084,0.0777946,2.22912,-1.16345,-35.3376,147,88.499
14.7398,5.84609,0.582037,-1.7639,-0.18306,-0.741923,-2.04302,-35.1447,148,89.108
14.1107,5.84005,0.629139,-1.5804,0.183497,0.451134,-3.58747,-34.8263,149,89.695
13.4724,5.74678,0.645097,-1.71589,-0.135488,-1.53576,-5.46101,-34.0414,150,90.242
12.8695,5.74021,0.602934,-1.58168,0.134205,1.70763,-7.98675,-34.423,151,90.85
12.2752,5.60555,0.60936,-1.79362,-0.211936,1.06441,-8.5459,-34.3253,152,91.437
11.6667,5.53297,0.612778,-1.68953,0.104089,4.13249,-7.83535,-35.5645,153,92.024
11.0685,5.36099,0.622437,-1.85074,-0.161211,0.174579,-4.04453,-35.6146,154,92.573
10.4657,5.33183,0.603469,-1.61913,0.231615,4.77717,-4.68685,-37.3211,155,93.182
9.81752,5.20327,0.660839,-1.76658,-0.147453,1.87039,-3.38185,-39.1196,156,93.708
9.23794,5.20457,0.579582,-1.56856,0.198021,6.19291,-5.67013,-40.8527,157,94.368
8.58754,5.07477,0.663229,-1.76779,-0.199225,-1.85401,-4.76624,-42.6184,158,94.883
7.98408,5.10048,0.604006,-1.52821,0.23958,0.247262,-6.63687,-43.95,159,95.489
7.36057,4.99813,0.63185,-1.7335,-0.20529,-5.97486,-1.74287,-43.5229,160,96.057
6.781,5.00403,0.579601,-1.56062,0.172871,1.02151,-6.93715,-43.538,161,96.665
6.19878,4.91169,0.589499,-1.72809,-0.167468,-3.63017,-4.56725,-43.1328,162,97.273
5.55006,4.92,0.648774,-1.55798,0.170109,2.13295,-7.23482,-43.6526,163,97.82
4.96079,4.82568,0.596766,-1.72952,-0.171532,0.486261,-4.88842,-43.7137,164,98.429
4.36311,4.84877,0.598126,-1.53218,0.19734,9.21256,-4.78887,-41.2562,165,99.036
3.74295,4.73164,0.631127,-1.75746,-0.225287,4.34892,-0.388422,-39.3215,166,99.602
3.17784,4.77982,0.567162,-1.48575,0.271708,7.86299,0.466177,-37.8511,167,100.229
2.56361,4.70218,0.619118,-1.69652,-0.210769,2.85028,4.60873,-36.7479,168,100.777
2.03779,4.83126,0.541426,-1.33007,0.366451,1.1366,5.98049,-38.016,169,101.446
1.46628,4.82836,0.571518,-1.57587,-0.245799,-1.49173,4.63531,-39.2877,170,101.992
1.46628,4.82836,0,-1.36275,0.213124,2.40863,2.98178,-40.0775,171,102.822
1.05747,5.30415,0.627298,-0.70983,0.652917,-1.29454,7.95935,-39.1181,172,103.227
1.04381,5.81802,0.514048,-0.0265725,0.683257,-10.7845,6.06103,-37.0009,173,103.774
1.0034,6.4886,0.671804,-0.060189,-0.0336164,-8.35465,8.03759,-37.7312,174,104.179
0.997727,7.012,0.523425,-0.0108372,0.0493518,-11.7416,7.86178,-37.0946,175,104.853
0.903475,7.54259,0.538894,-0.175803,-0.164966,-10.9949,9.42846,-37.4403,176,105.518
0.915566,8.12819,0.585729,0.0206428,0.196446,-12.5938,7.66457,-36.861,177,106.145
0.836248,8.7594,0.636177,-0.125004,-0.145647,-9.55869,11.6221,-36.9802,178,106.692
0.831223,9.34176,0.582383,-0.00862764,0.116377,-10.2508,12.0139,-38.2122,179,107.321
0.772869,9.9608,0.62178,-0.0939878,-0.0853602,-10.8872,11.6143,-38.9192,180,107.87
0.772982,10.5682,0.60735,0.000184999,0.0941728,-12.6953,9.85411,-39.0619,181,108.475
0.681118,11.1622,0.601148,-0.153415,-0.1536,-10.9462,11.3399,-37.7437,182,109.063
0.724528,11.7796,0.618898,0.0701989,0.223614,-13.8185,10.9731,-37.103,183,109.634
0.672082,12.4233,0.645859,-0.0812929,-0.151492,-10.5046,14.0589,-35.5427,184,110.161
0.68925,13.005,0.581878,0.029508,0.110801,-12.8459,11.8148,-33.9085,185,110.784
0.575659,13.6262,0.631544,-0.180846,-0.210354,-8.90569,16.1403,-33.1551,186,111.313
0.529141,14.1878,0.563467,-0.08265,0.0981963,-10.685,14.8427,-33.1235,187,111.941
0.422735,14.7571,0.579233,-0.184751,-0.102101,-5.88618,15.9541,-32.9482,188,112.507
0.386637,15.3289,0.572869,-0.0630554,0.121695,-10.8615,15.1593,-31.7087,189,113.134
0.295961,15.9303,0.608225,-0.14964,-0.0865851,-10.3478,15.608,-31.327,190,113.685
0.26185,16.4914,0.56215,-0.0607166,0.0889238,-11.9743,15.4729,-29.319,191,114.311
0.213132,17.0845,0.595118,-0.0819553,-0.0212386,-13.959,15.5988,-29.0141,192,114.899
0.217517,17.6991,0.614625,0.00713495,0.0890902,-16.0356,15.5005,-28.2896,193,115.464
0.135728,18.2977,0.604104,-0.135806,-0.142941,-11.969,19.2503,-28.5329,194,116.034
0.107951,18.8657,0.568712,-0.0488611,0.0869453,-13.9995,19.2938,-30.0818,195,116.681
0.0332216,19.4665,0.60538,-0.123758,-0.0748965,-13.3224,17.4413,-30.9891,196,117.27
0.0545318,20.0452,0.579124,0.0368057,0.160563,-16.882,12.4829,-29.117,197,117.877
0.0480983,20.6395,0.594346,-0.0108247,-0.0476303,-17.2791,9.54088,-29.4421,198,118.463
0.154726,21.1515,0.522973,0.205327,0.216152,-20.6992,5.69165,-28.381,199,119.153
0.321754,21.8001,0.669775,0.252039,0.046712,-18.9252,9.8393,-29.1634,200,119.637
0.728725,22.234,0.594871,0.753414,0.501374,-17.6404,-9.84845,-29.1582,201,120.164
1.49074,22.3169,0.766512,1.46236,0.70895,4.9089,-20.7464,-28.2324,202,120.508
1.91306,21.8241,0.649014,2.43307,0.970703,20.4474,8.39884,-26.978,203,120.913
1.94733,21.1788,0.646242,-3.19465,-5.62772,-3.87267,18.3394,-29.7982,204,121.412
1.95621,20.655,0.523842,-3.15853,0.0361192,-6.55457,17.9315,-31.189,205,122.11
1.88494,20.113,0.546651,-3.01086,0.147677,-11.5024,15.6285,-31.1194,206,122.781
1.9479,19.4845,0.631706,-3.24142,-0.230559,-4.57098,18.0628,-29.6693,207,123.347
1.93146,18.9323,0.552391,-3.11184,0.129574,-7.84043,15.3093,-29.046,208,123.974
2.02011,18.2861,0.652283,3.00527,6.11711,-2.32024,16.1418,-28.818,209,124.519
2.03762,17.7309,0.555417,-3.17313,-6.1784,-2.25114,17.6112,-29.3118,210,125.168
2.12568,17.0962,0.640788,3.00374,6.17687,1.31222,17.4678,-30.5157,211,125.697
2.1227,16.5171,0.579155,-3.13645,-6.14019,-2.0133,17.0821,-31.3419,212,126.325
2.24834,15.9321,0.598329,2.93003,6.06648,4.31954,15.7856,-32.4372,213,126.912
2.30536,15.3564,0.578499,-3.24033,-6.17036,0.863155,15.9331,-33.5269,214,127.52
2.40835,14.7284,0.636431,2.97906,6.21938,0.922923,15.7168,-32.8736,215,128.067
2.42934,14.1906,0.538216,-3.1806,-6.15966,-0.532874,14.2689,-34.0969,216,128.714
2.47659,13.5488,0.643525,-3.21508,-0.0344834,-2.80671,13.9547,-36.415,217,129.241
2.4934,12.9437,0.605333,-3.16936,0.0457218,-0.724214,16.3597,-36.796,218,129.849
2.51079,12.3567,0.587198,-3.17121,-0.00184315,1.27912,18.5709,-36.9765,219,130.416
2.47296,11.7985,0.559507,-3.07392,0.0972828,-3.16297,13.5419,-38.1829,220,131.004
2.47856,11.2236,0.574916,-3.15134,-0.0774189,1.22941,16.4782,-37.3078,221,131.57
2.45288,10.6754,0.548806,-3.09479,0.0565521,2.02436,14.7936,-36.1602,222,132.177
2.45765,10.0816,0.593808,-3.14962,-0.0548315,3.16569,13.7461,-36.0585,223,132.786
2.42704,9.4795,0.60291,-3.09079,0.0588323,-0.70773,10.6612,-37.3094,224,133.334
2.45395,8.91792,0.56223,-3.18949,-0.0986987,1.479,12.7223,-37.1033,225,133.903
2.41391,8.33412,0.585168,-3.07312,0.116372,-2.84904,10.7175,-38.9467,226,134.51
2.4449,7.74124,0.593686,-3.19381,-0.120692,3.76663,13.0484,-36.7673,227,135.077
2.45625,7.18758,0.55378,-3.16209,0.0317148,5.86022,9.29721,-36.7712,228,135.684
2.60122,6.71247,0.496733,2.84544,6.00753,1.01726,-5.40927,-37.0558,229,136.475
2.80672,6.18851,0.56282,2.76784,-0.0775995,1.14111,-4.60928,-37.0461,230,137.08
3.27345,6.03272,0.492049,1.89294,-0.874892,13.5639,4.90488,-32.0169,231,137.688
3.27345,6.03272,0,1.45369,-0.439255,12.0758,-12.7029,-31.6505,232,138.519
3.27345,6.03272,0,1.51609,0.0624044,13.6575,-13.0452,-31.5558,233,138.765
3.97876,6.00273,0.705941,1.6133,0.0972078,17.8688,-13.1438,-32.8354,234,139.228
4.59667,6.11876,0.628715,1.38518,-0.22812,11.126,-28.7718,-35.5442,235,139.796
5.14269,6.14609,0.546704,1.52077,0.135591,7.10747,-28.3018,-43.2216,236,140.465
5.75131,6.2618,0.619518,1.38292,-0.137856,-3.33484,-26.5796,-41.0276,237,141.012
6.33577,6.30451,0.586021,1.49786,0.114944,-1.41418,-22.5478,-40.6814,238,141.6
6.96909,6.38091,0.637914,1.45074,-0.0471211,-2.9634,-21.2964,-41.5962,239,142.126
7.52625,6.40566,0.55771,1.5264,0.0756619,-3.32531,-17.0782,-43.3571,240,142.774
8.1426,6.50094,0.623668,1.41742,-0.108982,-1.37763,-16.1271,-42.9355,241,143.302
8.72402,6.52621,0.581973,1.52736,0.109943,5.77223,-15.8619,-41.3864,242,143.888
9.34729,6.62988,0.631826,1.40597,-0.121394,6.09733,-17.7767,-39.2031,243,144.438
9.88298,6.65457,0.536261,1.52474,0.118771,8.0007,-16.2514,-38.2,244,145.103
10.5729,6.72941,0.694004,1.46275,-0.0619937,8.34718,-17.5351,-35.3652,245,145.591
11.1365,6.75801,0.564245,1.5201,0.0573533,10.4769,-19.0351,-31.4748,246,146.219
11.7293,6.85976,0.601497,1.40081,-0.119288,3.88513,-22.881,-31.6335,247,146.786
12.2784,6.91585,0.551993,1.469,0.0681892,3.05172,-24.0386,-29.8228,248,147.416
12.9619,7.01216,0.690205,1.4308,-0.0382008,-0.455835,-21.593,-29.0772,249,147.9
13.5001,7.05366,0.539865,1.49386,0.0630614,0.672198,-17.0424,-30.4767,250,148.547
14.1176,7.16026,0.626604,1.39983,-0.0940296,-0.0542434,-16.1932,-30.6828,251,149.095
14.6585,7.20103,0.542452,1.49558,0.0957513,3.8472,-15.911,-32.5727,252,149.724
15.2628,7.30498,0.613163,1.40043,-0.0951514,1.59408,-15.8929,-32.9744,253,150.229
15.8242,7.35136,0.563348,1.48837,0.0879397,1.24348,-12.6185,-33.5573,254,150.841
16.3792,7.47182,0.567886,1.35706,-0.13131,-3.2068,-7.76286,-34.342,255,151.424
16.9387,7.50071,0.560213,1.51919,0.162132,2.16626,-8.21334,-34.1965,256,152.073
17.5606,7.56294,0.62507,1.47109,-0.048108,2.31099,-7.41047,-35.0149,257,152.62
18.099,7.56286,0.538338,1.57095,0.0998624,1.46742,-4.54161,-36.0866,258,153.231
18.7217,7.66266,0.630669,1.41187,-0.159075,6.6243,-5.10061,-35.7427,259,153.775
19.3443,7.67627,0.622795,1.54895,0.13708,10.1191,-3.44607,-34.2463,260,154.361
19.8667,7.8039,0.537682,1.33113,-0.217822,12.0934,-11.4368,-28.9919,261,154.991
20.4822,7.83785,0.616456,1.5157,0.18457,13.7287,-5.85937,-27.4343,262,155.538
21.101,7.92319,0.624668,1.43374,-0.0819563,14.6238,-10.8596,-25.2149,263,156.106
21.6593,7.87321,0.560542,1.66009,0.226342,16.0254,-5.71584,-23.3364,264,156.713
22.21,8.01953,0.569821,1.3111,-0.348988,8.54798,-17.5089,-19.8248,265,157.28
22.7412,8.11973,0.540592,1.38437,0.0732712,9.75727,-17.6987,-18.9994,266,157.926
23.0449,7.79711,0.443019,2.38651,1.00214,8.1077,12.2546,-22.3101,267,158.737
23.1204,7.17497,0.626712,-3.26242,-5.64893,-10.6424,10.0074,-23.3512,268,159.142
23.1204,7.17497,0,-2.7779,0.484519,-14.479,-10.994,-26.0449,269,160.034
22.9664,6.62893,0.567355,-2.86663,-0.0887363,-15.7374,-4.12734,-31.3141,270,160.642
22.7154,6.10158,0.584,-2.69749,0.169149,-14.1668,-6.35606,-33.8012,271,161.271
22.5372,5.48457,0.642241,-2.86037,-0.162881,-16.0578,3.36133,-37.8056,272,161.837
22.2778,4.94264,0.60083,-2.69509,0.165273,-17.7156,2.79911,-38.8787,273,162.446
22.1092,4.31161,0.65317,-2.88051,-0.185418,-15.2961,10.692,-39.51,274,162.997
21.8363,3.77353,0.603313,-2.67224,0.208276,-18.113,5.01283,-40.8905,275,163.58
21.6795,3.19231,0.602007,-2.8781,-0.205868,-9.45473,13.7044,-42.822,276,164.145
21.4604,2.63777,0.596247,-2.7653,0.1128,-11.1281,10.8699,-44.5461,277,164.755
21.3135,2.0223,0.632757,-2.90734,-0.142035,-6.40549,20.7871,-42.1236,278,165.302
21.0889,1.45487,0.610267,-2.76468,0.142657,-11.018,15.3362,-43.0726,279,165.889
20.9089,0.830317,0.649978,-2.86097,-0.0962922,-7.32501,21.4684,-41.348,280,166.419
20.6681,0.29415,0.587741,-2.71954,0.141434,-10.5579,18.6537,-38.9483,281,167.044
20.4928,-0.290072,0.609951,-2.85011,-0.130568,-7.54521,17.9085,-38.5074,282,167.612
