0,0,0,0.206424,0,1
0.0995403,0.65703,0.664528,0.155593,-0.0508308,2
0.260808,1.42925,0.788875,0.211115,0.0555217,3
0.358465,2.12552,0.703089,0.144584,-0.0665308,4
0.442558,2.86979,0.749008,0.117746,-0.0268382,5
0.511162,3.67386,0.806995,0.0903505,-0.0273951,6
0.583895,4.43378,0.763392,0.100656,0.0103059,7
0.632767,5.21752,0.785254,0.0675141,-0.0331424,8
0.736325,6.01514,0.804317,0.134347,0.0668327,9
0.791022,6.75708,0.743959,0.078824,-0.0555228,10
0.875184,7.47632,0.724142,0.121722,0.0428979,11
0.931103,8.29678,0.822365,0.0732867,-0.0484352,12
1.0196,9.09951,0.807592,0.115036,0.0417493,13
1.05181,9.8559,0.757077,0.0477899,-0.0672461,14
1.12881,10.5884,0.736522,0.109982,0.0621919,15
1.15267,11.3711,0.783107,0.035701,-0.0742808,16
1.18091,12.1763,0.80566,0.0402976,0.00459659,17
1.1827,12.9929,0.816623,0.00742658,-0.032871,18
1.23036,13.7572,0.765766,0.0675146,0.060088,19
1.26145,14.5262,0.769621,0.0456462,-0.0218684,20
1.31624,15.268,0.743833,0.0789646,0.0333184,21
1.31488,16.0214,0.753446,0.00343368,-0.0755309,22
1.36298,16.7805,0.760613,0.0685092,0.0650755,23
1.37514,17.5739,0.793479,0.0205685,-0.0479408,24
1.4426,18.3824,0.811269,0.0884844,0.0679159,25
1.4376,19.1249,0.742576,-0.00149353,-0.0899779,26
1.4963,19.9013,0.778569,0.0806902,0.0821837,27
1.54866,20.6988,0.799207,0.0708025,-0.00988765,28
1.65167,21.369,0.678085,0.157747,0.0869444,29
1.75017,22.086,0.723705,0.141753,-0.015994,30
1.91785,22.8979,0.829061,0.208903,0.0671504,31
2.086,23.6521,0.772684,0.224609,0.0157058,32
2.26418,24.4613,0.828579,0.221963,-0.00264602,33
2.4055,25.1973,0.74945,0.194943,-0.0270203,34
2.57996,25.9617,0.784102,0.229612,0.0346691,35
2.71804,26.7098,0.760739,0.187754,-0.0418575,36
2.91127,27.4992,0.812742,0.245282,0.0575275,37
3.05762,28.2028,0.718602,0.210329,-0.0349528,38
3.23301,28.8853,0.704715,0.256769,0.0464398,39
3.40229,29.6541,0.787153,0.221977,-0.0347921,40
3.60276,30.3805,0.753603,0.274497,0.0525202,41
3.7683,31.0425,0.682344,0.250284,-0.0242129,42
3.95782,31.7857,0.767004,0.254914,0.00462981,43
4.10906,32.5065,0.736466,0.21207,-0.042844,44
4.30726,33.2792,0.797779,0.256306,0.0442356,45
4.46267,34.0189,0.755857,0.212322,-0.0439836,46
4.65124,34.7643,0.768888,0.253004,0.0406816,47
4.79226,35.5524,0.800535,0.182326,-0.070678,48
4.96771,36.2686,0.737423,0.245457,0.0631317,49
5.12313,37.0777,0.823923,0.195013,-0.0504443,50
5.32484,37.8575,0.805443,0.258358,0.0633448,51
5.47611,38.6232,0.780453,0.200295,-0.0580624,52
5.68141,39.3649,0.769635,0.27525,0.0749549,53
5.86479,40.1074,0.764774,0.247378,-0.0278725,54
6.05473,40.8379,0.754799,0.259618,0.0122404,55
6.18698,41.5948,0.768332,0.17822,-0.0813984,56
6.36752,42.3395,0.766314,0.243071,0.0648509,57
6.48656,43.087,0.756901,0.16317,-0.0799006,58
6.65519,43.8787,0.809508,0.215086,0.0519156,59
6.78403,44.6626,0.794383,0.168146,-0.0469403,60
6.9675,45.4682,0.826239,0.229156,0.0610109,61
7.09893,46.1986,0.742128,0.183273,-0.0458838,62
7.30322,47.0059,0.832745,0.253086,0.0698136,63
7.42243,47.7499,0.753477,0.164118,-0.0889679,64
7.60681,48.58,0.850372,0.223794,0.0596753,65
7.69593,49.2884,0.713935,0.130384,-0.0934099,66
7.83831,50.0673,0.791872,0.18602,0.0556362,67
7.97193,50.8453,0.78939,0.175327,-0.010693,68
8.13988,51.5743,0.748035,0.231691,0.0563637,69
8.29278,52.3577,0.798206,0.197986,-0.0337044,70
8.45011,53.0659,0.725455,0.223834,0.0258472,71
8.66208,53.8943,0.8551,0.255744,0.03191,72
8.8842,54.6146,0.753752,0.304361,0.0486172,73
9.05172,55.3044,0.709831,0.243475,-0.0608858,74
9.21984,56.0602,0.774342,0.2241,-0.0193746,75
9.3221,56.8162,0.762816,0.139689,-0.0844113,76
9.45278,57.5358,0.731395,0.184874,0.0451853,77
9.54124,58.354,0.82297,0.112931,-0.0719431,78
9.62398,59.0979,0.748496,0.116011,0.00307973,79
9.64786,59.8489,0.751331,0.0370237,-0.0789873,80
9.7251,60.6378,0.792755,0.102829,0.065805,81
9.78734,61.4329,0.797471,0.0833532,-0.0194756,82
9.89279,62.165,0.739669,0.148297,0.0649437,83
9.93833,62.932,0.768317,0.0645322,-0.0837646,84
10.0287,63.7098,0.783106,0.120911,0.0563792,85
10.0219,64.4223,0.712525,-0.00429649,-0.125208,86
9.79256,65.2532,0.861979,-0.264097,-0.259801,87
9.79256,65.2532,0,-1.38078,-1.11669,88
8.99341,65.3995,0.812427,-1.38449,-0.0037081,89
8.1524,65.6262,0.871027,-1.30225,0.0822396,90
7.54764,65.7828,0.62471,-1.31219,-0.0099369,91
7.54764,65.7828,0,-1.31021,0.00198251,92
7.54764,65.7828,0,-1.22171,0.0884983,93
7.54764,65.7828,0,-1.24542,-0.0237165,94
6.83036,66.1169,0.791272,-1.12967,0.115759,95
