301F3_F3-F4,22:47:da:27:63:e4,÷©÷Î0916,-40,1528451056.649000,1528451051.852000,2010.398132
301F3_F3-F4,92:a6:df:10:41:19,yshz,-77,1528451056.649000,1528451051.852000,1977.784822
301F3_F3-F4,00:01:7a:76:e4:42,,-87,1528451056.649000,1528451051.852000,1977.785129
301F3_F3-F4,d8:c7:71:d5:d7:d2,Honor 9,-68,1528451056.649000,1528451051.852000,2010.398694
301F3_F3-F4,70:f9:6d:c0:af:40,301wifi,-74,1528451056.649000,1528451051.852000,1982.699627
301F3_F3-F4,aa:be:27:e3:24:ec,iPhone,-85,1528451056.649000,1528451051.852000,1977.785121
301F3_F3-F4,70:f9:6d:bb:62:20,301wifi,-74,1528451056.649000,1528451051.852000,2010.398742
301F3_F3-F4,70:f9:6d:c1:40:20,301wifi,-75,1528451056.649000,1528451051.852000,2010.398757
301F3_F3-F4,70:f9:6d:bb:26:c0,301wifi,-76,1528451056.649000,1528451051.852000,2010.398811
301F3_F3-F4,70:f9:6d:b0:24:20,301wifi,-82,1528451056.649000,1528451051.852000,2010.398923
301F3_F3-F4,70:f9:6d:c0:af:50,301wifi,-78,1528451056.649000,1528451051.852000,2010.398855
301F3_F3-F4,70:f9:6d:c1:90:50,301wifi,-77,1528451056.649000,1528451051.852000,1977.784641
301F3_F3-F4,74:25:8a:97:2d:40,301wifi,-66,1528451056.649000,1528451051.852000,2010.398193
301F3_F3-F4,0c:da:41:08:65:00,301wifi,-70,1528451056.649000,1528451051.852000,2010.398678
301F3_F3-F4,0c:da:41:08:65:10,301wifi,-61,1528451056.649000,1528451051.852000,2010.398180
301F3_F3-F4,70:f9:6d:c3:22:e0,301wifi,-67,1528451056.649000,1528451051.852000,2010.398660
301F3_F3-F4,70:f9:6d:c1:32:80,301wifi,-73,1528451056.649000,1528451051.852000,2010.398724
301F3_F3-F4,70:f9:6d:bb:26:d0,301wifi,-69,1528451056.649000,1528451051.852000,1982.699566
301F3_F3-F4,70:f9:6d:c1:1e:30,301wifi,-70,1528451056.649000,1528451051.852000,2010.398710
301F3_F3-F4,70:f9:6d:b0:24:30,301wifi,-80,1528451056.649000,1528451051.852000,1982.700086
301F3_F3-F4,74:25:8a:97:2d:50,301wifi,-73,1528451056.649000,1528451051.852000,2010.398797
301F3_F3-F4,70:f9:6d:c1:3e:f0,XMZYL-link,-83,1528451056.649000,1528451051.852000,2010.398986
301F3_F3-F4,70:f9:6d:c1:9a:e0,301wifi,-83,1528451056.649000,1528451051.852000,1982.700100
301F3_F3-F4,10:44:00:45:3c:ae,HUAWEI-3CAE,-72,1528451056.649000,1528451051.852000,2010.398783
301F3_F3-F4,70:f9:6d:c3:1b:50,301wifi,-85,1528451056.649000,1528451051.852000,2010.399000
301F3_F3-F4,70:f9:6d:c0:aa:10,XMZYL-link,-78,1528451056.649000,1528451051.852000,1977.784795
301F3_F3-F4,74:25:8a:4c:e7:80,301wifi,-73,1528451056.649000,1528451051.852000,1977.784515
301F3_F3-F4,00:01:7a:76:e4:52,,-84,1528451056.649000,1528451051.852000,2003.411611
301F3_F3-F4,5c:ff:ff:57:b9:e3,YunosAP,-82,1528451056.649000,1528451051.852000,2010.398969
301F3_F3-F4,70:f9:6d:b0:5d:10,301wifi,-71,1528451056.649000,1528451051.852000,2010.398771
301F3_F3-F4,70:f9:6d:c3:22:f0,301wifi,-61,1528451056.649000,1528451051.852000,2010.398165
301F3_F3-F4,70:f9:6d:c3:20:10,301wifi,-80,1528451056.649000,1528451051.852000,2010.398905
301F3_F3-F4,70:f9:6d:b3:71:40,301wifi,-80,1528451056.649000,1528451051.852000,2010.398825
301F3_F3-F4,00:01:7a:76:e4:53,,-84,1528451056.649000,1528451051.852000,2010.398937
301F3_F3-F4,70:f9:6d:c3:13:f0,301wifi,-78,1528451056.649000,1528451051.852000,2010.398842
301F3_F3-F4,70:f9:6d:c1:99:70,301wifi,-81,1528451056.649000,1528451051.852000,2010.398951
301F3_F3-F4,34:0a:7c:29:21:1a,router-wifi-211A,-92,1528451056.649000,1528451051.852000,2010.399014
301F3_F3-F4,22:47:da:27:63:e4,÷©÷Î0916,-37,1528451061.438000,1528451056.664000,2015.207008
301F3_F3-F4,d8:c7:71:d5:d7:d2,Honor 9,-70,1528451061.438000,1528451056.664000,2015.207374
301F3_F3-F4,70:f9:6d:bb:62:20,301wifi,-74,1528451061.438000,1528451056.664000,2010.398742
301F3_F3-F4,70:f9:6d:c1:40:20,301wifi,-66,1528451061.438000,1528451056.664000,2015.207072
301F3_F3-F4,70:f9:6d:bb:26:c0,301wifi,-72,1528451061.438000,1528451056.664000,2015.207399
301F3_F3-F4,70:f9:6d:b0:24:20,301wifi,-69,1528451061.438000,1528451056.664000,2015.207244
301F3_F3-F4,70:f9:6d:c0:af:50,301wifi,-76,1528451061.438000,1528451056.664000,2015.207534
301F3_F3-F4,74:25:8a:97:2d:40,301wifi,-65,1528451061.438000,1528451056.664000,2015.207058
301F3_F3-F4,0c:da:41:08:65:00,301wifi,-76,1528451061.438000,1528451056.664000,2015.207508
301F3_F3-F4,0c:da:41:08:65:10,301wifi,-69,1528451061.438000,1528451056.664000,2015.207363
301F3_F3-F4,70:f9:6d:c3:22:e0,301wifi,-71,1528451061.438000,1528451056.664000,2015.207389
301F3_F3-F4,70:f9:6d:c1:32:80,301wifi,-67,1528451061.438000,1528451056.664000,2015.207232
301F3_F3-F4,70:f9:6d:bb:26:d0,301wifi,-74,1528451061.438000,1528451056.664000,2015.207437
